#t,ms p
5.67542 6.188981466187260230e+04
5.67773 6.186338509830859402e+04
5.68004 6.183649767172712745e+04
5.68292 6.180275399799845036e+04
5.68522 6.177596298477245000e+04
5.68753 6.174961072425831662e+04
5.69041 6.171764888348702516e+04
5.69272 6.169315879157907329e+04
5.69503 6.166984087314756471e+04
5.69792 6.164281379574068706e+04
5.70024 6.162316439116890251e+04
5.70256 6.160543383782490127e+04
5.70546 6.158587296594585496e+04
5.70778 6.157203524333332462e+04
5.7101 6.155974475517422252e+04
5.713 6.154662681164534297e+04
5.71531 6.153795115242811153e+04
5.71762 6.153102628507318877e+04
5.7205 6.152491318698076066e+04
5.72281 6.152215298798852018e+04
5.72511 6.152127503619685740e+04
5.72799 6.152276536111497262e+04
5.73029 6.152599802954444021e+04
5.73259 6.153103882924105710e+04
5.73547 6.153987466132458940e+04
5.73778 6.154892647406979813e+04
5.74009 6.155967049045153544e+04
5.74298 6.157529403426372301e+04
5.74529 6.158922849197343749e+04
5.7476 6.160408655904786428e+04
5.7505 6.162320875102201535e+04
5.75282 6.163808493999596976e+04
5.75514 6.165170995623435010e+04
5.75804 6.166594684306716954e+04
5.76037 6.167426427284355304e+04
5.7627 6.167942583112460852e+04
5.76502 6.168119016725191614e+04
5.76793 6.167884761741697002e+04
5.77025 6.167384301292464806e+04
5.77256 6.166657541238773410e+04
5.77546 6.165500972952023585e+04
5.77777 6.164386961416931445e+04
5.78008 6.163127212577238242e+04
5.78296 6.161356563087217364e+04
5.78527 6.159775776091354055e+04
5.78757 6.158049795635912596e+04
5.79045 6.155706077360302152e+04
5.79276 6.153724418064972269e+04
5.79506 6.151688929821682541e+04
5.79794 6.149129981422372657e+04
5.80024 6.147123767641909217e+04
5.80255 6.145199208983754215e+04
5.80543 6.142965059779959847e+04
5.80773 6.141352621171993815e+04
5.81004 6.139916218420476071e+04
5.81292 6.138386954753291502e+04
5.81523 6.137378321276274801e+04
5.81754 6.136554411154192348e+04
5.82043 6.135767102249676100e+04
5.82275 6.135311968613358476e+04
5.82506 6.134993632857634657e+04
5.82795 6.134762758391848911e+04
5.83026 6.134692972524508514e+04
5.83257 6.134711154726888344e+04
5.83547 6.134841984042341937e+04
5.83778 6.135023641204462183e+04
5.8401 6.135269795876194257e+04
5.84299 6.135659196832925954e+04
5.84531 6.136031271483612363e+04
5.84763 6.136455276240917738e+04
5.85052 6.137056124530520174e+04
5.85284 6.137594039290727233e+04
5.85515 6.138185346112385014e+04
5.85803 6.139004625662262697e+04
5.86034 6.139731838765127031e+04
5.86265 6.140529763328474655e+04
5.86553 6.141639516463460313e+04
5.86784 6.142626855468880967e+04
5.87014 6.143708176845871640e+04
5.87303 6.145183165378872945e+04
5.87534 6.146450036286597606e+04
5.87765 6.147778178049847338e+04
5.88054 6.149492401783325477e+04
5.88285 6.150873724849026621e+04
5.88516 6.152218674535809259e+04
5.88805 6.153783850628900836e+04
5.89036 6.154901412619035546e+04
5.89268 6.155852979816419975e+04
5.89557 6.156792890564974368e+04
5.89788 6.157342864839862159e+04
5.9002 6.157720602176004468e+04
5.90251 6.157939700694529893e+04
5.90541 6.157963186714547192e+04
5.90773 6.157758539240753453e+04
5.91005 6.157337727754633670e+04
5.91296 6.156479533284912031e+04
5.91528 6.155524756867464021e+04
5.91761 6.154337444383220281e+04
5.92052 6.152554338672247104e+04
5.92284 6.150942243534401496e+04
5.92517 6.149219711508753244e+04
5.9275 6.147442252836928674e+04
5.93041 6.145236527100661624e+04
5.93275 6.143556317765032145e+04
5.93509 6.142012526397240435e+04
5.938 6.140341490282404266e+04
