# 1:pos.x 2:pos.y 3:pos.z 4:volume 5:rho 6:vel.x 7:vel.y 8:vel.z 9:p 10:a 11:mu 12:k 13:mu_t 14:k_t 15:S 16:massf[0]-He 17:massf[1]-N2 18:massf[2]-O2 19:massf[3]-N 20:massf[4]-O 21:massf[5]-NO 22:dt_chem 23:u 24:T
-1.712499999999992639e-01 2.499999999999987996e-02 0.000000000000000000e+00 2.750000000000044076e-04 1.476533870614760713e-01 8.296030673247838649e+02 2.703336299635510585e-14 0.000000000000000000e+00 1.115970983426769235e+05 1.122352088865801079e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.146429810429936042e+05 3.638440161469809482e+02
-1.657499999999999529e-01 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.476306898777166587e-01 8.321107859635328623e+02 2.631113771921196644e-14 0.000000000000000000e+00 1.115685087731134263e+05 1.122294576951203908e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.147591655776046682e+05 3.638067286860157878e+02
-1.602499999999995317e-01 2.499999999999997016e-02 0.000000000000000000e+00 2.749999999999922645e-04 1.476079125405709291e-01 8.346186826762217379e+02 -2.240991609767883537e-14 0.000000000000000000e+00 1.115398211870849627e+05 1.122236856010123347e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.148757663975407486e+05 3.637693076253177651e+02
-1.547499999999999432e-01 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.475850541237623825e-01 8.371267645980893803e+02 -4.187331602078503820e-14 0.000000000000000000e+00 1.115110344493618177e+05 1.122178923630226109e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.149927883103748900e+05 3.637317514219773216e+02
-1.492500000000003268e-01 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.475621135756507996e-01 8.396350398129159203e+02 -3.190726745113338285e-14 0.000000000000000000e+00 1.114821472677578859e+05 1.122120777081686811e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.151102367637101561e+05 3.636940583276785333e+02
-1.437500000000001832e-01 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.475390897077864250e-01 8.421435174356832931e+02 -6.235482194654338688e-14 0.000000000000000000e+00 1.114531581795603852e+05 1.122062413291795110e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.152281178962911945e+05 3.636562263722952366e+02
-1.382499999999994844e-01 2.499999999999997016e-02 0.000000000000000000e+00 2.749999999999922645e-04 1.475159811506761287e-01 8.446522079427531935e+02 -1.094762715879120698e-13 0.000000000000000000e+00 1.114240654969420139e+05 1.122003828737669892e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.153464387544863857e+05 3.636182532944146146e+02
-1.327500000000004232e-01 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.474927861960127762e-01 8.471611243687400474e+02 -1.834290013754712133e-13 0.000000000000000000e+00 1.113948671087446273e+05 1.121945019047253027e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.154652080978310551e+05 3.635801362828120205e+02
-1.272499999999993636e-01 2.499999999999995628e-02 0.000000000000000000e+00 2.750000000000035402e-04 1.474695024015793832e-01 8.496702853221763689e+02 -3.399065537144375041e-14 0.000000000000000000e+00 1.113655599809928099e+05 1.121885977984663896e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.155844384475332336e+05 3.635418713190175595e+02
-1.217499999999998861e-01 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.474461258751831039e-01 8.521797204672189991e+02 2.166999554388245301e-14 0.000000000000000000e+00 1.113361392492671730e+05 1.121826695598108017e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.157041498253652826e+05 3.635034519773819852e+02
-1.162499999999996730e-01 2.499999999999997016e-02 0.000000000000000000e+00 2.749999999999922645e-04 1.474226503897722584e-01 8.546894773111677068e+02 7.585546499444088507e-14 0.000000000000000000e+00 1.113065970957703248e+05 1.121767155920976620e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.158243743935448583e+05 3.634648679359856374e+02
-1.107500000000001400e-01 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.473990669629703654e-01 8.571996244480818632e+02 1.198771947107473208e-13 0.000000000000000000e+00 1.112769222151189606e+05 1.121707335867928350e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.159451586803452810e+05 3.634261042623664366e+02
-1.052499999999996633e-01 2.499999999999995628e-02 0.000000000000000000e+00 2.750000000000035402e-04 1.473753650738111043e-01 8.597102422744183059e+02 1.402975331631061193e-13 0.000000000000000000e+00 1.112471013566182810e+05 1.121647208366184714e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.160665572541884612e+05 3.633871434437123185e+02
-9.974999999999999145e-02 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.473515367456511571e-01 8.622213917614707270e+02 1.335855597674872048e-13 0.000000000000000000e+00 1.112171244970296393e+05 1.121586752891636252e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.161886114504745346e+05 3.633479722141258890e+02
-9.424999999999973677e-02 2.499999999999997016e-02 0.000000000000000000e+00 2.749999999999922645e-04 1.473275835918314292e-01 8.647330605334570919e+02 1.528201977494393753e-13 0.000000000000000000e+00 1.111869937529023300e+05 1.121525973611902373e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.163113127487647580e+05 3.633085933080977838e+02
-8.874999999999998168e-02 2.500000000000003608e-02 0.000000000000000000e+00 2.750000000000026729e-04 1.473035244143595102e-01 8.672451047270857316e+02 1.264424357322276458e-13 0.000000000000000000e+00 1.111567329604000697e+05 1.121464918832863077e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.164345635307580233e+05 3.632690380545705580e+02
-8.324999999999957434e-02 2.499999999999995628e-02 0.000000000000000000e+00 2.750000000000035402e-04 1.472793982770539134e-01 8.697572256926309819e+02 1.392323053497844960e-13 0.000000000000000000e+00 1.111263914866490231e+05 1.121403688613777604e+03 3.942699047786300175e-05 3.079920815511358878e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.023819630265644613e-06 -4.165581617333504837e+05 3.632293713022789916e+02
