#t,ms p
0.995245 0.109901
0.997553 0.517539
1.00032 1.85899
1.00262 3.39364
1.00539 4.93955
1.00769 5.70681
1.01045 6.16333
1.01275 6.33447
1.01505 6.41603
1.01781 6.46106
1.02011 6.47987
1.02286 6.49231
1.02516 6.49606
1.02791 6.49384
1.0302 6.4886
1.03295 6.48219
1.03524 6.47915
1.03753 6.47865
1.04027 6.48052
1.04256 6.48302
1.0453 6.48579
1.04759 6.48724
1.05033 6.48782
1.05261 6.4877
1.05535 6.48752
1.05763 6.48776
1.06036 6.48871
1.06264 6.48997
1.06537 6.49176
1.06765 6.49329
1.07038 6.49503
1.07265 6.49639
1.07538 6.49799
1.07765 6.49939
1.08038 6.50122
1.08264 6.50288
1.08537 6.50501
1.08763 6.50686
1.09035 6.50913
1.09262 6.51105
1.09533 6.51341
1.0976 6.51544
1.10031 6.51795
1.10257 6.52012
1.10528 6.52279
1.10754 6.52505
1.11025 6.52778
1.1125 6.53003
1.11521 6.53271
1.11791 6.53533
1.12017 6.53746
1.12287 6.53997
1.12512 6.54203
1.12782 6.54446
1.13007 6.54645
1.13276 6.5488
1.13501 6.55074
1.1377 6.55304
1.14039 6.55531
1.14264 6.5572
1.14533 6.55945
1.14757 6.56131
1.15025 6.56352
1.15294 6.56567
1.15518 6.56741
1.15786 6.56943
1.1601 6.57105
1.16278 6.57293
1.16501 6.57444
1.16769 6.5762
1.17036 6.57789
1.17259 6.57924
1.17526 6.5808
1.17794 6.58231
1.18017 6.58353
1.18284 6.58496
1.18507 6.58615
1.18775 6.58755
1.19043 6.58895
1.19267 6.5901
1.19535 6.59142
1.19758 6.59245
1.20027 6.59359
1.2025 6.59445
1.20519 6.59536
1.20788 6.59616
1.21012 6.59675
1.21281 6.5974
1.21505 6.59792
1.21774 6.59853
1.22043 6.59914
1.22268 6.59965
1.22537 6.60028
1.22762 6.60082
1.23032 6.60145
1.23257 6.60195
1.23527 6.60249
1.23752 6.60291
1.24022 6.60343
1.24292 6.60399
1.24517 6.60449
1.24788 6.60508
1.25013 6.60554
1.25284 6.60603
1.2551 6.60632
1.25781 6.60648
1.26007 6.6064
1.26278 6.60618
1.26504 6.60604
1.26776 6.6061
1.27002 6.60638
1.27274 6.60697
1.275 6.60755
1.27772 6.60819
1.28044 6.60859
1.28271 6.60867
1.28543 6.60853
1.2877 6.6083
1.29043 6.60806
1.2927 6.60797
1.29543 6.60804
1.2977 6.60822
1.30043 6.60846
1.30271 6.6086
1.30544 6.60862
1.30772 6.60848
1.31045 6.60815
1.31273 6.60778
1.31501 6.60738
1.31775 6.60689
1.32003 6.60648
1.32277 6.60591
1.32506 6.60533
1.3278 6.60442
1.33008 6.60342
1.33283 6.60193
1.33512 6.60044
1.33786 6.59839
1.34015 6.59654
1.3429 6.59416
1.34519 6.59207
1.34794 6.58951
1.35024 6.58737
1.35253 6.58532
1.35528 6.58308
1.35758 6.5815
1.36033 6.58003
1.36263 6.57917
1.36539 6.57851
1.36769 6.57802
1.37045 6.57733
1.37275 6.5763
1.37505 6.5747
1.37781 6.57182
1.38012 6.56885
1.38288 6.56521
1.38518 6.5627
1.38795 6.56084
1.39026 6.56022
1.39256 6.56
1.39533 6.5594
1.39764 6.55811
1.40041 6.55545
1.40272 6.55232
1.40504 6.54836
1.40781 6.54233
1.41012 6.5361
1.4129 6.52697
1.41521 6.51815
1.41753 6.50852
1.42031 6.49644
1.42262 6.4864
1.4254 6.47488
1.42772 6.46591
1.43004 6.45755
1.43283 6.4482
1.43515 6.44077
1.43793 6.43204
1.44025 6.42472
1.44258 6.41726
1.44536 6.40803
1.44769 6.40014
1.45001 6.39207
1.4528 6.38225
1.45513 6.37418
1.45792 6.36461
1.46025 6.35705
1.46258 6.35001
1.46538 6.34274
1.46771 6.3375
1.47004 6.33262
1.47284 6.32643
1.47517 6.32052
1.4775 6.31339
1.48031 6.3029
1.48264 6.29233
1.48545 6.27809
1.48779 6.26575
1.49013 6.25384
1.49293 6.24105
1.49528 6.23228
1.49762 6.22536
1.50043 6.21863
1.50278 6.21296
1.50513 6.20614
1.50794 6.19588
1.5103 6.18561
1.51265 6.17416
1.515 6.16174
1.51783 6.14571
1.52019 6.13154
1.52255 6.11653
1.52538 6.09734
1.52775 6.0797
1.53012 6.05961
1.53297 6.03036
1.53534 5.99953
1.53772 5.9603
1.5401 5.90955
1.54297 5.82788
1.54536 5.73658
1.54775 5.61741
1.55015 5.46297
1.55255 5.26441
1.55544 4.95406
1.55785 4.62027
1.56027 4.20097
1.56269 3.67902
1.56512 3.04526
1.56755 2.32579
1.57048 1.46957
1.57293 0.880244
1.57538 0.496185
1.57784 0.286903
1.58031 0.181179
1.58278 0.128042
1.58526 0.101291
1.58775 0.0876219
1.59024 0.0806263
1.59274 0.0770077
1.59524 0.0751382
1.59776 0.0741625
1.60028 0.0736528
1.60281 0.0733815
1.60534 0.073236
1.60789 0.0731542
1.61044 0.0731072
1.613 0.0730781
1.61505 0.0730614
1.61763 0.0730479
1.62021 0.073037
1.62281 0.0730298
1.62541 0.0730254
1.6275 0.0730213
1.63012 0.0730228
1.63275 0.0730178
1.63539 0.0730193
1.6375 0.0952567
1.64016 0.205163
1.64282 0.299509
1.6455 0.355495
1.64764 0.381427
1.65034 0.401532
1.65304 0.413049
1.65521 0.418431
1.65793 0.422333
1.66011 0.424135
1.66285 0.42544
1.66505 0.426041
1.6678 0.426478
1.67001 0.426679
1.67278 0.426826
1.675 0.426893
1.67779 0.426942
1.68002 0.426964
1.68282 0.426981
1.68506 0.426988
1.68788 0.426994
1.69013 0.426996
1.69296 0.426998
1.69523 0.426999
1.69807 0.426999
1.70035 0.427
1.70263 0.427
1.7055 0.427
1.7078 0.427
1.7101 0.427
1.71299 0.427
1.7153 0.427
1.71763 0.427
1.72054 0.427
1.72287 0.427
1.72521 0.427
1.72756 0.427
1.7305 0.427
1.73285 0.427
1.7352 0.427
1.73755 0.427
1.74038 0.427
1.74265 0.427
1.74536 0.427
1.74803 0.427
1.7502 0.427
1.75291 0.427
1.75507 0.427
1.75774 0.427
1.76038 0.427
1.76298 0.427
1.76506 0.427
1.76768 0.427
1.77029 0.427
1.7729 0.427
1.77551 0.427
1.77758 0.427
1.78018 0.427
1.78281 0.427
1.78543 0.427
1.7875 0.427
1.7901 0.427
1.79275 0.427
1.79542 0.427
1.79754 0.427
1.80017 0.427
1.8028 0.427
1.80542 0.427
1.80752 0.427
1.81016 0.427
1.81279 0.427
1.81541 0.427
1.81751 0.427
1.82013 0.427
1.82276 0.427
1.82544 0.427
1.82759 0.427
1.83023 0.427
1.83288 0.427
1.83501 0.427
1.83768 0.427
1.84033 0.427
1.84297 0.427
1.84508 0.427
1.84771 0.427
1.85038 0.427
1.85253 0.427
1.85521 0.427
1.85789 0.427
1.86004 0.427
1.86273 0.427
1.86542 0.427
1.86754 0.427
1.8702 0.427
1.8729 0.427
1.87506 0.427
1.87775 0.427
1.88044 0.427
1.88259 0.427
1.88528 0.427
1.88798 0.427
1.89014 0.427
1.89283 0.427
1.89551 0.427
1.89765 0.427
1.90034 0.427
1.90302 0.427
1.90518 0.427
1.90787 0.427
1.91051 0.427
1.91263 0.427
1.91533 0.427
1.91803 0.427
1.92019 0.427
1.92288 0.427
1.92506 0.427
1.9278 0.427
1.93051 0.427
1.93263 0.427
1.9353 0.427
1.93798 0.427
1.94012 0.427
1.9428 0.427
1.94548 0.427
1.94764 0.427
1.95033 0.427
1.9525 0.427
1.95522 0.427
1.95793 0.427
1.96008 0.427
1.96278 0.427
1.96548 0.427
1.96763 0.427
1.9703 0.427
1.97298 0.427
1.97513 0.427
1.97782 0.427
1.9805 0.427
1.98264 0.427
1.98533 0.427
1.98801 0.427
1.99016 0.427
1.99285 0.427
1.995 0.427
1.9977 0.427
2.00039 0.427
2.00253 0.427
2.00521 0.427
2.00793 0.427
2.0101 0.427
2.0128 0.427
2.0155 0.427
2.01765 0.427
2.02033 0.427
2.02304 0.427
2.02521 0.427
2.02792 0.427
2.03009 0.427
2.03279 0.427
2.03549 0.427
2.03765 0.427
2.04033 0.427
2.04303 0.427
2.0452 0.427
2.04791 0.427
2.05008 0.427
2.0528 0.427
2.0555 0.427
2.05766 0.427
2.06037 0.427
2.06254 0.427
2.06525 0.427
2.06795 0.427
2.07011 0.427
2.07281 0.427
2.07552 0.427
2.07767 0.427
2.08036 0.427
2.08257 0.427
2.08533 0.427
2.08751 0.427
2.09022 0.427
2.09292 0.427
2.09508 0.427
2.09778 0.427
2.10048 0.427
2.10263 0.427
2.10533 0.427
2.10803 0.427
2.1102 0.427
2.11292 0.427
2.1151 0.427
2.11782 0.427
2.12053 0.427
2.12271 0.427
2.12542 0.427
2.12758 0.427
2.13028 0.427
2.13298 0.427
2.13514 0.427
2.13785 0.427
2.14002 0.427
2.14273 0.427
2.14543 0.427
2.1476 0.427
2.1503 0.427
2.153 0.427
2.15516 0.427
2.15786 0.427
2.16001 0.427
2.16271 0.427
2.16541 0.427
2.16758 0.427
2.17027 0.427
2.17297 0.427
2.17513 0.0767756
2.17784 0.0767302
2.1805 0.076687
2.18263 0.0766399
2.18535 0.076587
2.18754 0.0765521
2.19025 0.0765182
2.19296 0.0764935
2.19514 0.0764788
2.19787 0.0764654
2.20005 0.0764578
2.20272 0.0764511
2.20539 0.103559
2.20753 0.0908433
2.21021 0.0838503
2.2129 0.0813426
2.21505 0.0803254
2.21773 0.0817597
2.22041 0.088827
2.22257 0.101066
2.22528 0.128284
2.22797 0.259307
2.23011 0.725424
2.23279 2.14635
2.23547 4.78827
2.23763 5.73472
2.24034 4.64067
2.2425 5.73244
2.24521 8.90346
2.24791 13.8058
2.25005 19.3471
2.25272 27.3885
2.2554 35.7079
2.25754 41.8499
2.26025 48.5883
2.26297 54.3552
2.26513 58.4542
2.26782 58.4386
2.2705 64.6776
2.27264 68.5517
2.27532 72.5746
2.27801 75.6538
2.28017 77.0673
2.2829 77.7729
2.28508 78.2847
2.28777 79.8439
2.29045 81.9382
2.29259 83.8032
2.29527 85.7697
2.29797 87.3454
2.30014 88.8178
2.30283 90.6856
2.30552 92.1738
2.30767 92.9071
2.31036 93.1516
2.31252 92.845
2.31523 91.9708
2.31794 90.8271
2.3201 90.0021
2.32281 89.2545
2.32552 88.9068
2.32767 89.0155
2.3304 89.5975
2.33259 90.2262
2.33532 91.0352
2.33802 91.9076
2.34019 92.5704
2.3429 93.1276
2.34507 93.2404
2.34778 92.878
2.35049 91.9911
2.35264 91.0417
2.35534 89.7938
2.35803 88.6553
2.36018 87.8449
2.36288 87.0415
2.36503 86.6755
2.36775 86.5959
2.37051 86.834
2.3727 87.1741
2.3754 87.6899
2.37756 88.1881
2.38029 88.8853
2.38301 89.4476
2.38521 89.689
2.38795 89.4855
2.39012 89.0019
2.39282 88.2129
2.39501 87.5698
2.39777 86.8372
2.40051 86.1593
2.40267 85.6571
2.40538 85.146
2.40755 84.8935
2.41027 84.801
2.41298 84.8404
2.41515 84.9225
2.41786 85.0825
2.42003 85.2824
2.42276 85.6226
2.4255 85.9532
2.42768 86.1314
2.43039 86.1628
2.43256 86.0076
2.4353 85.5873
2.43805 85.0639
2.44024 84.6298
2.44299 84.0979
2.44516 83.6758
2.44787 83.1631
2.45007 82.8107
2.45283 82.5007
2.45502 82.3714
2.45773 82.3384
2.46047 82.4095
2.46268 82.5301
2.46544 82.748
2.46762 82.9536
2.47035 83.2212
2.47255 83.3935
2.4753 83.5072
2.47804 83.484
2.48023 83.3611
2.48296 83.1123
2.48515 82.8662
2.48788 82.5328
2.49007 82.26
2.49282 81.9124
2.49502 81.6403
2.49777 81.3361
2.50051 81.1082
2.5027 80.9929
2.50543 80.914
2.50761 80.8782
2.51033 80.8416
2.51252 80.803
2.51525 80.7265
2.51799 80.6122
2.52018 80.4933
2.52293 80.3163
2.52512 80.162
2.52787 79.9678
2.53007 79.8197
2.5328 79.6525
2.53554 79.513
2.53771 79.4319
2.54043 79.3876
2.54261 79.4058
2.54534 79.4936
2.54752 79.6117
2.55023 79.7923
2.55296 79.9708
2.55515 80.0793
2.5579 80.1413
2.56008 80.1206
2.5628 80.0125
2.56553 79.8376
2.5677 79.6705
2.57042 79.4477
2.5726 79.2644
2.57532 79.0347
2.57751 78.8571
2.58024 78.6638
2.58297 78.5329
2.58516 78.4867
2.58792 78.507
2.59014 78.5813
2.59288 78.7184
2.59507 78.8289
2.5978 78.9086
2.60054 78.8818
2.60273 78.7829
2.60547 78.5934
2.60767 78.4148
2.61042 78.1797
2.61262 77.9904
2.61538 77.7581
2.61759 77.5797
2.62033 77.3775
2.62252 77.2444
2.62527 77.1334
2.62804 77.1038
2.63024 77.1417
2.63298 77.2567
2.63517 77.3943
2.63792 77.6049
2.64013 77.7807
2.64287 77.9725
2.64506 78.0846
2.64782 78.1657
2.65003 78.1902
2.65279 78.1893
2.65552 78.1727
2.65772 78.1571
2.66046 78.1406
2.66266 78.1338
2.66539 78.1439
2.66758 78.1781
2.67032 78.2654
2.6725 78.3748
2.67526 78.5569
2.67801 78.767
2.68021 78.9302
2.68296 79.0953
2.68516 79.1792
2.68792 79.2175
2.69013 79.2041
2.69287 79.1533
2.69506 79.0983
2.69782 79.0227
2.70003 78.9619
2.70278 78.8901
2.70553 78.8347
2.70773 78.8153
2.71048 78.8381
2.7127 78.9017
2.71549 79.0369
2.71772 79.178
2.72047 79.3697
2.72267 79.5157
2.72541 79.6604
2.72761 79.7323
2.73035 79.7642
2.73254 79.7512
2.73528 79.7019
2.73802 79.6299
2.74021 79.5617
2.74296 79.4639
2.74517 79.3778
2.74792 79.2744
2.75013 79.2096
2.75287 79.1697
2.75506 79.1795
2.75779 79.2425
2.76052 79.3491
2.76272 79.4549
2.76547 79.5957
2.76767 79.6998
2.77042 79.7998
2.77263 79.8471
2.7754 79.8659
2.77761 79.8561
2.78038 79.8261
2.78259 79.7955
2.78534 79.7544
2.78754 79.7215
2.79029 79.6891
2.79304 79.6819
2.79523 79.7046
2.79796 79.7743
2.80014 79.8604
2.80289 79.9911
2.80509 80.0966
2.80783 80.2029
2.81002 80.2516
2.81277 80.2575
2.81552 80.2075
2.81773 80.138
2.82049 80.0276
2.8227 79.926
2.82547 79.7856
2.82767 79.664
2.83041 79.5163
2.8326 79.4138
2.83536 79.323
2.83756 79.2882
2.84032 79.2932
2.84252 79.3332
2.84528 79.4164
2.84804 79.5148
2.85024 79.586
2.853 79.6427
2.85521 79.6506
2.85798 79.6111
2.86019 79.547
2.86295 79.4399
2.86515 79.34
2.8679 79.2038
2.87011 79.0893
2.87286 78.945
2.87505 78.836
2.8778 78.7185
2.88001 78.6471
2.88277 78.5923
2.88553 78.5736
2.88774 78.5785
2.89052 78.598
2.89274 78.614
2.89551 78.6218
2.89772 78.6117
2.90048 78.5765
2.90268 78.5325
2.90544 78.463
2.90765 78.3999
2.91042 78.3174
2.91264 78.2518
2.91541 78.1755
2.91762 78.1232
2.92039 78.075
2.92261 78.0538
2.92538 78.0501
2.9276 78.0625
2.93036 78.09
2.93257 78.1151
2.93531 78.1412
2.93751 78.1521
2.94028 78.1477
2.94305 78.1206
2.94526 78.0838
2.94801 78.0225
2.95022 77.9646
2.95299 77.8856
2.95519 77.8207
2.95795 77.7424
2.96016 77.6857
2.96293 77.627
2.96515 77.5922
2.96791 77.5634
2.97012 77.5492
2.97288 77.5366
2.97508 77.5256
2.97785 77.5041
2.98007 77.4771
2.98285 77.4292
2.98508 77.3801
2.98787 77.3085
2.99008 77.2463
2.99285 77.1665
2.99507 77.1041
2.99785 77.0323
3.00006 76.9832
3.00281 76.9362
3.00502 76.9127
3.00778 76.9025
3.01054 76.9131
3.01275 76.934
3.01552 76.9708
3.01776 77.0048
3.02055 77.0471
3.02277 77.0774
3.02554 77.1089
3.02776 77.1292
3.03054 77.1498
3.03276 77.1645
3.03553 77.1842
3.03774 77.2037
3.04051 77.2364
3.04272 77.2716
3.04549 77.3291
3.04771 77.3861
3.05048 77.47
3.0527 77.5447
3.05548 77.6427
3.05771 77.7204
3.06049 77.8102
3.06271 77.8725
3.06548 77.9357
3.0677 77.9737
3.07047 78.0056
3.0727 78.02
3.07548 78.0263
3.0777 78.0242
3.08047 78.0157
3.08269 78.0065
3.08549 77.995
3.08772 77.9875
3.0905 77.9811
3.09272 77.978
3.09548 77.9746
3.09769 77.9702
3.10047 77.9593
3.10269 77.9438
3.10547 77.9134
3.1077 77.8789
3.11048 77.8234
3.11269 77.7701
3.11546 77.6942
3.11768 77.6276
3.12046 77.5402
3.1227 77.4686
3.1255 77.3803
3.12772 77.3135
3.13049 77.2363
3.1327 77.1803
3.13549 77.118
3.13771 77.0737
3.14049 77.0235
3.14272 76.9855
3.14549 76.9386
3.1477 76.8996
3.15048 76.8474
3.1527 76.8023
3.15548 76.742
3.15771 76.6913
3.16049 76.6264
3.16271 76.5748
3.16549 76.5126
3.16771 76.466
3.17049 76.4131
3.17273 76.376
3.17552 76.3368
3.17775 76.3112
3.18052 76.2851
3.18274 76.2673
3.18553 76.2468
3.18776 76.2299
3.19054 76.2057
3.19277 76.1823
3.195 76.1542
3.1978 76.1123
3.20002 76.0737
3.2028 76.0195
3.20502 75.9724
3.20781 75.9101
3.21003 75.8588
3.21281 75.7943
3.21503 75.7432
3.21781 75.6806
3.22004 75.6318
3.22282 75.5722
3.22505 75.5249
3.22784 75.4652
3.23007 75.4159
3.23286 75.3515
3.23509 75.2974
3.23788 75.2263
3.24011 75.1672
3.24289 75.0912
3.24512 75.03
3.2479 74.9544
3.25014 74.896
3.25294 74.8274
3.25517 74.7774
3.25795 74.7221
3.26018 74.6841
3.26298 74.6442
3.26521 74.618
3.268 74.5909
3.27024 74.5728
3.27303 74.5527
3.27525 74.5377
3.27804 74.519
3.28028 74.5036
3.28251 74.4878
3.2853 74.4676
3.28753 74.4516
3.29031 74.4325
3.29255 74.4187
3.29533 74.404
3.29756 74.3947
3.30036 74.3864
3.3026 74.3822
3.3054 74.3794
3.30763 74.3783
3.31042 74.377
3.31266 74.375
3.31545 74.3696
3.31769 74.3622
3.32049 74.3481
3.32273 74.3328
3.32552 74.3085
3.32775 74.2855
3.33055 74.2529
3.33278 74.2246
3.33502 74.1952
3.33781 74.1577
3.34005 74.1278
3.34284 74.0913
3.34507 74.0631
3.34786 74.029
3.3501 74.0023
3.3529 73.9691
3.35514 73.9423
3.35794 73.9075
3.36017 73.8783
3.36297 73.8397
3.3652 73.807
3.368 73.7641
3.37024 73.7287
3.37304 73.6838
3.37527 73.6482
3.37751 73.6135
3.3803 73.5725
3.38254 73.5422
3.38534 73.5083
3.38758 73.4846
3.39038 73.4593
3.39262 73.4422
3.39541 73.4242
3.39765 73.4118
3.40045 73.3978
3.40269 73.3871
3.40548 73.3737
3.40772 73.3626
3.41052 73.348
3.41276 73.3358
3.41501 73.3233
3.41781 73.3078
3.42005 73.2961
3.42284 73.2828
3.42508 73.2737
3.42788 73.2649
3.43011 73.26
3.43291 73.2565
3.43515 73.2556
3.43796 73.2563
3.4402 73.2576
3.443 73.2592
3.44524 73.2596
3.44804 73.2583
3.45028 73.255
3.45252 73.2494
3.45532 73.2388
3.45756 73.2276
3.46037 73.2102
3.46261 73.1939
3.46542 73.1714
3.46767 73.1521
3.47047 73.1271
3.47271 73.1069
3.47551 73.0816
3.47775 73.0614
3.48056 73.0361
3.4828 73.0155
3.48505 72.9944
3.48785 72.9665
3.4901 72.9426
3.4929 72.9101
3.49514 72.8817
3.49795 72.843
3.50019 72.8095
3.50299 72.7645
3.50523 72.7264
3.50805 72.6766
3.5103 72.6355
3.51255 72.5939
3.51535 72.5417
3.5176 72.5001
3.5204 72.4488
3.52264 72.4085
3.52546 72.3587
3.52771 72.3196
3.53052 72.2714
3.53277 72.2329
3.53501 72.1942
3.53782 72.145
3.54007 72.1046
