#t,ms massf-Ar
0.152817 1.000000000000000000e+00
0.155251 1.000000000000000000e+00
0.157686 1.000000000000000000e+00
0.160119 1.000000000000000000e+00
0.162553 1.000000000000000000e+00
0.165473 1.000000000000000000e+00
0.167908 1.000000000000000000e+00
0.170344 1.000000000000000000e+00
0.17278 1.000000000000000000e+00
0.175219 1.000000000000000000e+00
0.177658 1.000000000000000000e+00
0.180096 1.000000000000000000e+00
0.182534 1.000000000000000000e+00
0.185458 1.000000000000000000e+00
0.187895 1.000000000000000000e+00
0.190332 1.000000000000000000e+00
0.192769 1.000000000000000000e+00
0.195206 1.000000000000000000e+00
0.197644 1.000000000000000000e+00
0.200084 1.000000000000000000e+00
0.202524 1.000000000000000000e+00
0.205454 1.000000000000000000e+00
0.207897 1.000000000000000000e+00
0.210342 1.000000000000000000e+00
0.212788 1.000000000000000000e+00
0.215236 1.000000000000000000e+00
0.217684 1.000000000000000000e+00
0.220132 1.000000000000000000e+00
0.222581 1.000000000000000000e+00
0.225029 1.000000000000000000e+00
0.227969 1.000000000000000000e+00
0.23042 1.000000000000000000e+00
0.232872 1.000000000000000000e+00
0.235324 1.000000000000000000e+00
0.237778 1.000000000000000000e+00
0.240232 1.000000000000000000e+00
0.242687 1.000000000000000000e+00
0.245143 1.000000000000000000e+00
0.247601 1.000000000000000000e+00
0.250059 1.000000000000000000e+00
0.252517 1.000000000000000000e+00
0.255468 1.000000000000000000e+00
0.257927 1.000000000000000000e+00
0.260387 1.000000000000000000e+00
0.262847 1.000000000000000000e+00
0.265308 1.000000000000000000e+00
0.267769 1.000000000000000000e+00
0.27023 1.000000000000000000e+00
0.272692 1.000000000000000000e+00
0.275154 1.000000000000000000e+00
0.277616 1.000000000000000000e+00
0.280079 1.000000000000000000e+00
0.282542 1.000000000000000000e+00
0.285005 1.000000000000000000e+00
0.287961 1.000000000000000000e+00
0.290425 1.000000000000000000e+00
0.292888 1.000000000000000000e+00
0.295351 1.000000000000000000e+00
0.297815 1.000000000000000000e+00
0.300278 1.000000000000000000e+00
0.302742 1.000000000000000000e+00
0.305205 1.000000000000000000e+00
0.307668 1.000000000000000000e+00
0.310131 1.000000000000000000e+00
0.312594 1.000000000000000000e+00
0.315058 1.000000000000000000e+00
0.317521 1.000000000000000000e+00
0.320477 1.000000000000000000e+00
0.322941 1.000000000000000000e+00
0.325404 1.000000000000000000e+00
0.327867 1.000000000000000000e+00
0.33033 1.000000000000000000e+00
0.332793 1.000000000000000000e+00
0.335256 1.000000000000000000e+00
0.337719 1.000000000000000000e+00
0.340182 1.000000000000000000e+00
0.342644 1.000000000000000000e+00
0.345107 1.000000000000000000e+00
0.347569 1.000000000000000000e+00
0.350032 1.000000000000000000e+00
0.352987 1.000000000000000000e+00
0.355449 1.000000000000000000e+00
0.357912 1.000000000000000000e+00
0.360375 1.000000000000000000e+00
0.362838 1.000000000000000000e+00
0.365301 1.000000000000000000e+00
0.367764 1.000000000000000000e+00
0.370227 1.000000000000000000e+00
0.372691 1.000000000000000000e+00
0.375154 1.000000000000000000e+00
0.377618 1.000000000000000000e+00
0.380082 1.000000000000000000e+00
0.382546 1.000000000000000000e+00
0.38501 1.000000000000000000e+00
0.387967 1.000000000000000000e+00
0.390432 1.000000000000000000e+00
0.392896 1.000000000000000000e+00
0.395361 1.000000000000000000e+00
0.397825 1.000000000000000000e+00
0.40029 1.000000000000000000e+00
0.402754 1.000000000000000000e+00
0.405219 1.000000000000000000e+00
0.407684 1.000000000000000000e+00
0.410149 1.000000000000000000e+00
0.412614 1.000000000000000000e+00
0.41508 1.000000000000000000e+00
0.417545 9.999999999999998890e-01
0.42001 1.000000000000000000e+00
0.422969 1.000000000000000000e+00
0.425435 1.000000000000000000e+00
0.4279 1.000000000000000000e+00
0.430367 1.000000000000000000e+00
0.432833 1.000000000000000000e+00
0.4353 1.000000000000000000e+00
0.437766 1.000000000000000000e+00
0.440233 1.000000000000000000e+00
0.4427 1.000000000000000000e+00
0.445166 1.000000000000000000e+00
0.447633 1.000000000000000000e+00
0.4501 1.000000000000000000e+00
0.452567 1.000000000000000000e+00
0.455035 1.000000000000000000e+00
0.457502 1.000000000000000000e+00
0.460463 1.000000000000000000e+00
0.462931 1.000000000000000000e+00
0.465399 9.999999999999998890e-01
0.467867 1.000000000000000000e+00
0.470334 1.000000000000000000e+00
0.472802 1.000000000000000000e+00
0.475269 1.000000000000000000e+00
0.477736 1.000000000000000000e+00
0.480203 1.000000000000000000e+00
0.48267 1.000000000000000000e+00
0.485137 1.000000000000000000e+00
0.487604 1.000000000000000000e+00
0.490071 1.000000000000000000e+00
0.492538 1.000000000000000000e+00
0.495005 1.000000000000000000e+00
0.497965 1.000000000000000000e+00
0.500431 1.000000000000000000e+00
0.502898 1.000000000000000000e+00
0.505364 1.000000000000000000e+00
0.50783 1.000000000000000000e+00
0.510296 1.000000000000000000e+00
0.512761 1.000000000000000000e+00
0.515227 1.000000000000000000e+00
0.517693 1.000000000000000222e+00
0.520158 1.000000000000000000e+00
0.522624 1.000000000000000000e+00
0.525089 1.000000000000000000e+00
0.527554 1.000000000000000000e+00
0.530019 1.000000000000000000e+00
0.532976 1.000000000000000000e+00
0.53544 1.000000000000000000e+00
0.537904 1.000000000000000000e+00
0.540368 1.000000000000000000e+00
0.542831 1.000000000000000000e+00
0.545294 1.000000000000000000e+00
0.547757 1.000000000000000000e+00
0.55022 1.000000000000000000e+00
0.552682 1.000000000000000000e+00
0.555143 1.000000000000000000e+00
0.557605 1.000000000000000000e+00
0.560066 1.000000000000000000e+00
0.562527 1.000000000000000000e+00
0.56548 1.000000000000000000e+00
0.56794 1.000000000000000000e+00
0.5704 1.000000000000000000e+00
0.57286 1.000000000000000000e+00
0.57532 1.000000000000000000e+00
0.577779 1.000000000000000000e+00
0.580238 1.000000000000000000e+00
0.582696 1.000000000000000000e+00
0.585154 1.000000000000000000e+00
0.587611 1.000000000000000000e+00
0.590068 1.000000000000000000e+00
0.592525 1.000000000000000000e+00
0.595472 1.000000000000000000e+00
0.597928 1.000000000000000000e+00
0.600383 1.000000000000000000e+00
0.602838 1.000000000000000000e+00
0.605293 1.000000000000000000e+00
0.607747 1.000000000000000000e+00
0.6102 1.000000000000000000e+00
0.612653 1.000000000000000000e+00
0.615106 1.000000000000000000e+00
0.617558 1.000000000000000000e+00
0.62001 1.000000000000000000e+00
0.622952 1.000000000000000000e+00
0.625403 1.000000000000000000e+00
0.627854 1.000000000000000000e+00
0.630304 1.000000000000000000e+00
0.632754 1.000000000000000000e+00
0.635204 1.000000000000000000e+00
0.637652 1.000000000000000000e+00
0.640101 1.000000000000000000e+00
0.642549 1.000000000000000000e+00
0.645486 1.000000000000000000e+00
0.647933 1.000000000000000000e+00
0.650379 1.000000000000000000e+00
0.652825 1.000000000000000000e+00
0.65527 1.000000000000000000e+00
0.657715 1.000000000000000000e+00
0.660159 1.000000000000000000e+00
0.662603 1.000000000000000000e+00
0.665047 1.000000000000000000e+00
0.667978 1.000000000000000000e+00
0.67042 1.000000000000000000e+00
0.672862 1.000000000000000000e+00
0.675304 1.000000000000000000e+00
0.677745 1.000000000000000000e+00
0.680185 1.000000000000000000e+00
0.682625 1.000000000000000000e+00
0.685064 1.000000000000000000e+00
0.687503 1.000000000000000000e+00
0.690429 1.000000000000000000e+00
0.692867 1.000000000000000000e+00
0.695304 1.000000000000000000e+00
0.697741 1.000000000000000000e+00
0.700177 1.000000000000000000e+00
0.702612 1.000000000000000000e+00
0.705047 1.000000000000000000e+00
0.707968 1.000000000000000000e+00
0.710402 1.000000000000000000e+00
0.712835 1.000000000000000000e+00
0.715267 1.000000000000000000e+00
0.7177 1.000000000000000000e+00
0.720131 1.000000000000000000e+00
0.722562 1.000000000000000000e+00
0.725477 1.000000000000000000e+00
0.727907 1.000000000000000000e+00
0.730336 1.000000000000000000e+00
0.732764 1.000000000000000000e+00
0.735192 1.000000000000000000e+00
0.737619 1.000000000000000000e+00
0.740045 1.000000000000000000e+00
0.742957 1.000000000000000000e+00
0.745382 1.000000000000000000e+00
0.747807 1.000000000000000000e+00
0.75023 1.000000000000000000e+00
0.752654 1.000000000000000000e+00
0.755076 1.000000000000000000e+00
0.757982 1.000000000000000000e+00
0.760403 1.000000000000000000e+00
0.762822 1.000000000000000000e+00
0.765241 1.000000000000000000e+00
0.767658 1.000000000000000000e+00
0.770075 1.000000000000000000e+00
0.772973 1.000000000000000000e+00
0.775388 9.999999999999998890e-01
0.777801 1.000000000000000000e+00
0.780214 1.000000000000000000e+00
0.782625 1.000000000000000000e+00
0.785035 1.000000000000000000e+00
0.787926 1.000000000000000000e+00
0.790334 9.999999999999998890e-01
0.792739 1.000000000000000000e+00
0.795145 1.000000000000000000e+00
0.797548 1.000000000000000000e+00
0.800431 1.000000000000000000e+00
0.802831 1.000000000000000222e+00
0.805231 1.000000000000000000e+00
0.807629 1.000000000000000000e+00
0.810027 1.000000000000000000e+00
0.812902 1.000000000000000000e+00
0.815296 9.999999999999998890e-01
0.817689 1.000000000000000000e+00
0.820081 1.000000000000000000e+00
0.82295 1.000000000000000000e+00
0.825339 1.000000000000000000e+00
0.827728 9.999999999999998890e-01
0.830115 9.999999999999998890e-01
0.832501 9.999999999999998890e-01
0.835362 1.000000000000000000e+00
0.837745 1.000000000000000000e+00
0.840127 1.000000000000000000e+00
0.842508 1.000000000000000000e+00
0.845363 9.999999999999998890e-01
0.847741 1.000000000000000000e+00
0.850117 9.999999994118558000e-01
0.852968 9.999999882966218445e-01
0.855342 9.999998879052427458e-01
0.857715 9.999995599362090370e-01
0.860086 9.999985505236382854e-01
0.86293 9.999968421731848522e-01
0.865299 9.999949245982748813e-01
0.867666 9.999925651003851446e-01
0.870033 9.999898796854242988e-01
0.872871 9.999864092753254496e-01
0.875235 9.999834243757373953e-01
0.877597 9.999804171295623156e-01
0.880431 9.999768165255393804e-01
0.882791 9.999738390469434801e-01
0.88515 9.999708913892217943e-01
0.887508 9.999679852890399623e-01
0.890336 9.999645555810035003e-01
0.892691 9.999617428028728661e-01
0.895046 9.999589654750669077e-01
0.897869 9.999556820187944783e-01
0.900221 9.999529835063749594e-01
0.902572 9.999503185979222719e-01
0.905391 9.999471601656518827e-01
0.907739 9.999445602620352647e-01
0.910086 9.999419878649710158e-01
0.912901 9.999389356733624501e-01
0.915245 9.999364187275786575e-01
0.917589 9.999339230828542258e-01
0.920399 9.999309535637065371e-01
0.922741 9.999284964113300811e-01
0.92508 9.999260538226476536e-01
0.927887 9.999231375093816654e-01
0.930224 9.999207194338811666e-01
0.932562 9.999183093246438725e-01
0.935364 9.999154289216632963e-01
0.937699 9.999130359064430928e-01
0.940032 9.999106503967767345e-01
0.94283 9.999077956346843488e-01
0.945161 9.999054236947384489e-01
0.947956 9.999025851305073376e-01
0.950285 9.999002260862165370e-01
0.952612 9.998978731625249861e-01
0.955404 9.998950570420744866e-01
0.957728 9.998927173007854385e-01
0.960052 9.998903827850191828e-01
0.962839 9.998875898469764545e-01
0.965161 9.998852681485176364e-01
0.967945 9.998824912855510672e-01
0.970264 9.998801834203276950e-01
0.972582 9.998778826747287685e-01
0.975363 9.998751299636388090e-01
0.977678 9.998728436011429244e-01
0.980456 9.998701084177775700e-01
0.98277 9.998678358430618252e-01
0.985082 9.998655692807018047e-01
0.987856 9.998628560951667854e-01
0.990166 9.998606009778793213e-01
0.992938 9.998578998101751436e-01
0.995245 9.998556541492016336e-01
0.997553 9.998534109934359426e-01
1.00032 9.998507243593205418e-01
1.00262 9.998484870508089761e-01
1.00539 9.998458040753752663e-01
1.00769 9.998435669408191062e-01
1.01045 9.998408776611273918e-01
1.01275 9.998386278759752166e-01
1.01505 9.998363640666033669e-01
1.01781 9.998336201971538273e-01
1.02011 9.998313015039640428e-01
1.02286 9.998284697000793253e-01
1.02516 9.998260577215977163e-01
1.02791 9.998230909263106092e-01
1.0302 9.998205482126248933e-01
1.03295 9.998174055134817495e-01
1.03524 9.998147047939528465e-01
1.03753 9.998119287998921134e-01
1.04027 9.998085025366857392e-01
1.04256 9.998055808905531583e-01
1.0453 9.998020243105807392e-01
1.04759 9.997990457982645074e-01
1.05033 9.997954936791603187e-01
1.05261 9.997925783765974073e-01
1.05535 9.997891671264363955e-01
1.05763 9.997864118105814768e-01
1.06036 9.997832252478391357e-01
1.06264 9.997806718716110153e-01
1.06537 9.997777274099750588e-01
1.06765 9.997753658526650211e-01
1.07038 9.997726335340152426e-01
1.07265 9.997704386439226765e-01
1.07538 9.997679046285077309e-01
1.07765 9.997658856640025959e-01
1.08038 9.997635882883650904e-01
1.08264 9.997617976872220646e-01
1.08537 9.997598186584277791e-01
1.08763 9.997583345127246668e-01
1.09035 9.997567707287288163e-01
1.09262 9.997556814731037855e-01
1.09533 9.997546548650072529e-01
1.0976 9.997540252032991459e-01
1.10031 9.997536181944868261e-01
1.10257 9.997534993617176458e-01
1.10528 9.997537167351338017e-01
1.10754 9.997542747593181067e-01
1.11025 9.997556592969277789e-01
1.1125 9.997574646319098424e-01
1.11521 9.997604497722916150e-01
1.11791 9.997643903510889940e-01
1.12017 9.997684448534961410e-01
1.12287 9.997742747519033912e-01
1.12512 9.997799610665868419e-01
1.12782 9.997877836401807272e-01
1.13007 9.997951320122183683e-01
1.13276 9.998049076305771665e-01
1.13501 9.998138080874099387e-01
1.1377 9.998253045326096489e-01
1.14039 9.998375633714862154e-01
1.14264 9.998482448327327132e-01
1.14533 9.998614481897313278e-01
1.14757 9.998726331047562699e-01
1.15025 9.998860659600202760e-01
1.15294 9.998992998149603961e-01
1.15518 9.999100077539881948e-01
1.15786 9.999222907833994478e-01
1.1601 9.999319265611832375e-01
1.16278 9.999426330702702037e-01
1.16501 9.999507646199848887e-01
1.16769 9.999595002942750499e-01
1.17036 9.999671038098628673e-01
1.17259 9.999725814605873175e-01
1.17526 9.999781700673670004e-01
1.17794 9.999827575159883075e-01
1.18017 9.999858876789717854e-01
1.18284 9.999889095623571977e-01
1.18507 9.999908997425358548e-01
1.18775 9.999927605285174881e-01
1.19043 9.999941586860898735e-01
1.19267 9.999950575963411081e-01
1.19535 9.999959143739883816e-01
1.19758 9.999964991291624417e-01
1.20027 9.999970904619551737e-01
1.2025 9.999975114305564849e-01
1.20519 9.999979452522426149e-01
1.20788 9.999983116809219030e-01
1.21012 9.999985715562826893e-01
1.21281 9.999988355614151114e-01
1.21505 9.999990203957557222e-01
1.21774 9.999992059106587172e-01
1.22043 9.999993576424668351e-01
1.22268 9.999994623483270395e-01
1.22537 9.999995662334737467e-01
1.22762 9.999996375946137439e-01
1.23032 9.999997082196947495e-01
1.23257 9.999997566580034469e-01
1.23527 9.999998045633881061e-01
1.23752 9.999998373908536298e-01
1.24022 9.999998698063531366e-01
1.24292 9.999998959493553441e-01
1.24517 9.999999137971018470e-01
1.24788 9.999999313339215101e-01
1.25013 9.999999432608616123e-01
1.25284 9.999999549409586130e-01
1.2551 9.999999628587202816e-01
1.25781 9.999999705913409365e-01
1.26007 9.999999758198351296e-01
1.26278 9.999999809135237117e-01
1.26504 9.999999843500295693e-01
1.26776 9.999999876882851302e-01
1.27002 9.999999899339468978e-01
1.27274 9.999999921088875698e-01
1.275 9.999999935682951646e-01
1.27772 9.999999949778490826e-01
1.28044 9.999999960879885075e-01
1.28271 9.999999968288689756e-01
1.28543 9.999999975408203623e-01
1.2877 9.999999980141023315e-01
1.29043 9.999999984669931674e-01
1.2927 9.999999987669072610e-01
1.29543 9.999999990527654870e-01
1.2977 9.999999992413841632e-01
1.30043 9.999999994204659126e-01
1.30271 9.999999995381856355e-01
1.30544 9.999999996494874921e-01
1.30772 9.999999997223123493e-01
1.31045 9.999999997908454175e-01
1.31273 9.999999998354480724e-01
1.31501 9.999999998710100702e-01
1.31775 9.999999999042107346e-01
1.32003 9.999999999256292682e-01
1.32277 9.999999999454911581e-01
1.32506 9.999999999582107613e-01
1.3278 9.999999999699185071e-01
1.33008 9.999999999773485637e-01
1.33283 9.999999999841205911e-01
1.33512 9.999999999883637525e-01
1.33786 9.999999999921641569e-01
1.34015 9.999999999945465845e-01
1.3429 9.999999999965808462e-01
1.34519 9.999999999980473397e-01
1.34794 9.999999999995863309e-01
1.35024 1.000000000000000000e+00
1.35253 1.000000000000000000e+00
1.35528 1.000000000000000000e+00
1.35758 1.000000000000000000e+00
1.36033 1.000000000000000000e+00
1.36263 1.000000000000000000e+00
1.36539 9.999999999999998890e-01
1.36769 1.000000000000000000e+00
1.37045 9.999999999999998890e-01
1.37275 1.000000000000000000e+00
1.37505 1.000000000000000000e+00
1.37781 1.000000000000000000e+00
1.38012 9.999999999999998890e-01
1.38288 1.000000000000000000e+00
1.38518 1.000000000000000000e+00
1.38795 9.999999999999998890e-01
1.39026 1.000000000000000000e+00
1.39256 1.000000000000000000e+00
1.39533 1.000000000000000000e+00
1.39764 1.000000000000000000e+00
1.40041 1.000000000000000000e+00
1.40272 1.000000000000000000e+00
1.40504 1.000000000000000000e+00
1.40781 1.000000000000000000e+00
1.41012 1.000000000000000000e+00
1.4129 1.000000000000000000e+00
1.41521 1.000000000000000000e+00
1.41753 1.000000000000000000e+00
1.42031 9.999999999999998890e-01
1.42262 1.000000000000000000e+00
1.4254 1.000000000000000000e+00
1.42772 1.000000000000000000e+00
1.43004 1.000000000000000000e+00
1.43283 1.000000000000000000e+00
1.43515 1.000000000000000000e+00
1.43793 1.000000000000000000e+00
1.44025 1.000000000000000000e+00
1.44258 1.000000000000000000e+00
1.44536 1.000000000000000000e+00
1.44769 1.000000000000000000e+00
1.45001 1.000000000000000000e+00
1.4528 9.999999999999998890e-01
1.45513 1.000000000000000000e+00
1.45792 9.999999999999998890e-01
1.46025 1.000000000000000222e+00
1.46258 1.000000000000000000e+00
1.46538 1.000000000000000000e+00
1.46771 1.000000000000000000e+00
1.47004 1.000000000000000000e+00
1.47284 1.000000000000000222e+00
1.47517 1.000000000000000000e+00
1.4775 1.000000000000000000e+00
1.48031 1.000000000000000000e+00
1.48264 1.000000000000000000e+00
1.48545 1.000000000000000000e+00
1.48779 1.000000000000000000e+00
1.49013 9.999999999999998890e-01
1.49293 1.000000000000000000e+00
1.49528 1.000000000000000222e+00
1.49762 1.000000000000000000e+00
1.50043 1.000000000000000222e+00
1.50278 1.000000000000000222e+00
1.50513 9.999999999999998890e-01
1.50794 1.000000000000000222e+00
1.5103 9.999999999999998890e-01
1.51265 1.000000000000000000e+00
1.515 1.000000000000000222e+00
1.51783 1.000000000000000000e+00
1.52019 1.000000000000000000e+00
1.52255 1.000000000000000000e+00
1.52538 1.000000000000000000e+00
1.52775 1.000000000000000000e+00
1.53012 1.000000000000000000e+00
1.53297 1.000000000000000000e+00
1.53534 1.000000000000000000e+00
1.53772 1.000000000000000000e+00
1.5401 1.000000000000000000e+00
1.54297 1.000000000000000000e+00
1.54536 9.999999999999998890e-01
1.54775 1.000000000000000000e+00
1.55015 1.000000000000000000e+00
1.55255 1.000000000000000222e+00
1.55544 1.000000000000000000e+00
1.55785 1.000000000000000000e+00
1.56027 1.000000000000000222e+00
1.56269 1.000000000000000000e+00
1.56512 9.999999999999998890e-01
1.56755 1.000000000000000222e+00
1.57048 1.000000000000000000e+00
1.57293 9.999999999999998890e-01
1.57538 1.000000000000000000e+00
1.57784 1.000000000000000000e+00
1.58031 1.000000000000000222e+00
1.58278 1.000000000000000000e+00
1.58526 1.000000000000000000e+00
1.58775 1.000000000000000000e+00
1.59024 1.000000000000000000e+00
1.59274 1.000000000000000000e+00
1.59524 1.000000000000000222e+00
1.59776 1.000000000000000000e+00
1.60028 1.000000000000000000e+00
1.60281 1.000000000000000000e+00
1.60534 1.000000000000000000e+00
1.60789 1.000000000000000000e+00
1.61044 9.999999999999998890e-01
1.613 1.000000000000000000e+00
1.61505 1.000000000000000222e+00
1.61763 1.000000000000000000e+00
1.62021 9.999999999999998890e-01
1.62281 1.000000000000000000e+00
1.62541 1.000000000000000000e+00
1.6275 1.000000000000000000e+00
1.63012 1.000000000000000000e+00
1.63275 1.000000000000000000e+00
1.63539 1.000000000000000000e+00
1.6375 1.000000000000000000e+00
1.64016 9.999999999999998890e-01
1.64282 9.999999999999998890e-01
1.6455 1.000000000000000000e+00
1.64764 1.000000000000000000e+00
1.65034 1.000000000000000000e+00
1.65304 1.000000000000000000e+00
1.65521 9.999999999999998890e-01
1.65793 1.000000000000000000e+00
1.66011 1.000000000000000000e+00
1.66285 1.000000000000000000e+00
1.66505 1.000000000000000000e+00
1.6678 1.000000000000000000e+00
1.67001 1.000000000000000000e+00
1.67278 1.000000000000000000e+00
1.675 9.999999999999998890e-01
1.67779 1.000000000000000000e+00
1.68002 9.999999999999998890e-01
1.68282 1.000000000000000222e+00
1.68506 9.999999999999998890e-01
1.68788 1.000000000000000000e+00
1.69013 1.000000000000000222e+00
1.69296 1.000000000000000000e+00
1.69523 1.000000000000000222e+00
1.69807 1.000000000000000222e+00
1.70035 1.000000000000000000e+00
1.70263 1.000000000000000000e+00
1.7055 1.000000000000000000e+00
1.7078 1.000000000000000000e+00
1.7101 1.000000000000000000e+00
1.71299 9.999999999999998890e-01
1.7153 9.999999999999998890e-01
1.71763 1.000000000000000000e+00
1.72054 1.000000000000000000e+00
1.72287 1.000000000000000000e+00
1.72521 1.000000000000000000e+00
1.72756 1.000000000000000000e+00
1.7305 1.000000000000000000e+00
1.73285 1.000000000000000000e+00
1.7352 9.999999999999998890e-01
1.73755 1.000000000000000000e+00
1.74038 1.000000000000000000e+00
1.74265 1.000000000000000000e+00
1.74536 1.000000000000000000e+00
1.74803 1.000000000000000000e+00
1.7502 1.000000000000000222e+00
1.75291 1.000000000000000000e+00
1.75507 1.000000000000000000e+00
1.75774 1.000000000000000000e+00
1.76038 1.000000000000000000e+00
1.76298 9.999999999999998890e-01
1.76506 9.999999999999998890e-01
1.76768 1.000000000000000000e+00
1.77029 1.000000000000000000e+00
1.7729 1.000000000000000000e+00
1.77551 1.000000000000000000e+00
1.77758 1.000000000000000000e+00
1.78018 1.000000000000000000e+00
1.78281 1.000000000000000000e+00
1.78543 9.999999999999998890e-01
1.7875 9.999999999999998890e-01
1.7901 1.000000000000000000e+00
1.79275 1.000000000000000000e+00
1.79542 9.999999999999998890e-01
1.79754 1.000000000000000222e+00
1.80017 1.000000000000000000e+00
1.8028 1.000000000000000000e+00
1.80542 1.000000000000000222e+00
1.80752 1.000000000000000000e+00
1.81016 1.000000000000000000e+00
1.81279 1.000000000000000000e+00
1.81541 1.000000000000000000e+00
1.81751 1.000000000000000000e+00
1.82013 1.000000000000000000e+00
1.82276 1.000000000000000000e+00
1.82544 1.000000000000000000e+00
1.82759 1.000000000000000000e+00
1.83023 1.000000000000000000e+00
1.83288 1.000000000000000000e+00
1.83501 1.000000000000000000e+00
1.83768 1.000000000000000000e+00
1.84033 9.999999999999998890e-01
1.84297 1.000000000000000222e+00
1.84508 9.999999999999998890e-01
1.84771 1.000000000000000000e+00
1.85038 1.000000000000000000e+00
1.85253 1.000000000000000222e+00
1.85521 9.999999999999998890e-01
1.85789 9.999999999999998890e-01
1.86004 1.000000000000000000e+00
1.86273 1.000000000000000000e+00
1.86542 1.000000000000000000e+00
1.86754 1.000000000000000000e+00
1.8702 1.000000000000000000e+00
1.8729 9.999999999999998890e-01
1.87506 1.000000000000000000e+00
1.87775 1.000000000000000000e+00
1.88044 1.000000000000000222e+00
1.88259 1.000000000000000000e+00
1.88528 1.000000000000000000e+00
1.88798 1.000000000000000222e+00
1.89014 1.000000000000000000e+00
1.89283 1.000000000000000000e+00
1.89551 1.000000000000000222e+00
1.89765 9.999999999999998890e-01
1.90034 1.000000000000000000e+00
1.90302 9.999999999999998890e-01
1.90518 1.000000000000000000e+00
1.90787 9.999999999999998890e-01
1.91051 1.000000000000000000e+00
1.91263 1.000000000000000000e+00
1.91533 1.000000000000000000e+00
1.91803 9.999999999999998890e-01
1.92019 1.000000000000000000e+00
1.92288 9.999999999999998890e-01
1.92506 1.000000000000000000e+00
1.9278 9.999999999999998890e-01
1.93051 1.000000000000000000e+00
1.93263 1.000000000000000000e+00
1.9353 1.000000000000000222e+00
1.93798 1.000000000000000000e+00
1.94012 1.000000000000000000e+00
1.9428 9.999999999999998890e-01
1.94548 1.000000000000000000e+00
1.94764 1.000000000000000000e+00
1.95033 1.000000000000000000e+00
1.9525 1.000000000000000000e+00
1.95522 1.000000000000000000e+00
1.95793 1.000000000000000000e+00
1.96008 1.000000000000000000e+00
1.96278 1.000000000000000000e+00
1.96548 1.000000000000000000e+00
1.96763 9.999999999999998890e-01
1.9703 1.000000000000000000e+00
1.97298 1.000000000000000000e+00
1.97513 1.000000000000000000e+00
1.97782 1.000000000000000000e+00
1.9805 9.999999999999998890e-01
1.98264 1.000000000000000000e+00
1.98533 9.999999999999998890e-01
1.98801 9.999999999999998890e-01
1.99016 1.000000000000000000e+00
1.99285 1.000000000000000222e+00
1.995 1.000000000000000000e+00
1.9977 1.000000000000000222e+00
2.00039 9.999999999999998890e-01
2.00253 1.000000000000000222e+00
2.00521 1.000000000000000000e+00
2.00793 1.000000000000000000e+00
2.0101 1.000000000000000000e+00
2.0128 1.000000000000000000e+00
2.0155 1.000000000000000000e+00
2.01765 1.000000000000000222e+00
2.02033 1.000000000000000000e+00
2.02304 1.000000000000000000e+00
2.02521 1.000000000000000000e+00
2.02792 1.000000000000000000e+00
2.03009 1.000000000000000000e+00
2.03279 1.000000000000000000e+00
2.03549 1.000000000000000000e+00
2.03765 9.999999999999998890e-01
2.04033 1.000000000000000000e+00
2.04303 9.999999999999998890e-01
2.0452 1.000000000000000000e+00
2.04791 1.000000000000000000e+00
2.05008 1.000000000000000000e+00
