#t,ms p
3.64296 68.2128
3.6452 67.9963
3.64802 67.7144
3.65028 67.4908
3.65254 67.2875
3.65535 67.081
3.6576 66.968
3.66042 66.8906
3.66267 66.8843
3.66549 66.9498
3.66774 67.058
3.67056 67.257
3.67281 67.4566
3.67507 67.6802
3.67788 67.9683
3.68014 68.177
3.68296 68.3691
3.68522 68.4493
3.68804 68.4623
3.69029 68.4139
3.69254 68.3161
3.69537 68.1399
3.69762 67.9708
3.70044 67.738
3.70269 67.5402
3.70551 67.2902
3.70777 67.1029
3.71002 66.9436
3.71284 66.8009
3.7151 66.7336
3.71792 66.7019
3.72017 66.7234
3.723 66.8168
3.72526 66.9494
3.72751 67.1272
3.73033 67.3983
3.73259 67.6365
3.73542 67.9312
3.73767 68.1384
3.74049 68.3353
3.74274 68.4297
3.74501 68.4672
3.74785 68.4417
3.7501 68.3726
3.75292 68.2348
3.75518 68.0891
3.758 67.876
3.76026 67.69
3.76251 67.4953
3.76533 67.2455
3.76758 67.0567
3.7704 66.8548
3.77266 66.7291
3.77548 66.6146
3.77773 66.559
3.78055 66.5439
3.78281 66.5861
3.78508 66.6797
3.7879 66.8614
3.79016 67.043
3.79297 67.2916
3.79523 67.493
3.79805 67.7249
3.80031 67.8796
3.80257 67.997
3.80539 68.0807
3.80765 68.095
3.81047 68.0503
3.81273 67.9713
3.81555 67.83
3.81781 67.6921
3.82006 67.5376
3.82288 67.3281
3.82514 67.1535
3.82796 66.9354
3.83022 66.7678
3.83305 66.5768
3.8353 66.4437
3.83756 66.3317
3.84038 66.2294
3.84263 66.1868
3.84546 66.1937
3.84772 66.2507
3.85054 66.3806
3.8528 66.5217
3.85506 66.6835
3.85789 66.8937
3.86014 67.0563
3.86297 67.239
3.86524 67.3604
3.86806 67.4724
3.87032 67.5254
3.87258 67.5438
3.8754 67.5181
3.87766 67.4617
3.88049 67.3522
3.88276 67.2391
3.88502 67.11
3.88784 66.9337
3.8901 66.7873
3.89292 66.6041
3.89518 66.4614
3.89801 66.2935
3.90028 66.1728
3.90254 66.0684
3.90537 65.9672
3.90763 65.9157
3.91045 65.8956
3.91271 65.9193
3.91555 65.9996
3.91782 66.1005
3.92009 66.227
3.92294 66.4063
3.92519 66.5527
3.92801 66.7295
3.93028 66.8602
3.93255 66.9762
3.9354 67.0959
3.93768 67.1677
3.94054 67.2229
3.9428 67.238
3.94506 67.2283
3.94789 67.1832
3.95015 67.1249
3.95299 67.0306
3.95527 66.9441
3.95754 66.8513
3.96037 66.7298
3.96263 66.6315
3.96546 66.5132
3.96772 66.4283
3.97055 66.3397
3.97282 66.2852
3.97509 66.248
3.97793 66.2316
3.9802 66.2467
3.98302 66.3043
3.98528 66.3812
3.98755 66.4831
3.99038 66.6365
3.99265 66.772
3.99549 66.9458
3.99776 67.0809
4.00002 67.2075
4.00284 67.3481
4.00511 67.4427
4.00793 67.534
4.0102 67.5844
4.01303 67.6176
4.0153 67.6221
4.01756 67.6094
4.02039 67.5723
4.02266 67.5295
4.02548 67.4615
4.02775 67.3965
4.03001 67.3238
4.03285 67.2259
4.03512 67.1457
4.03795 67.0496
4.04021 66.9824
4.04304 66.9188
4.04531 66.8871
4.04758 66.8729
4.05041 66.8835
4.05267 66.9167
4.0555 66.9897
4.05776 67.071
4.06003 67.168
4.06286 67.3045
4.06512 67.4195
4.06795 67.5616
4.07022 67.6682
4.07306 67.7868
4.07532 67.8669
4.07759 67.9315
4.08042 67.9891
4.08268 68.0167
4.08552 68.0277
4.08779 68.0196
4.09005 67.9981
4.09288 67.9545
4.09515 67.9086
4.09798 67.8385
4.10025 67.7733
4.10251 67.7013
4.10535 67.6052
4.10762 67.5267
4.11046 67.4324
4.11273 67.3669
4.11556 67.3045
4.11783 67.2719
4.12009 67.2559
4.12293 67.2626
4.12519 67.2912
4.12803 67.3554
4.13029 67.4265
4.13256 67.511
4.1354 67.6288
4.13768 67.7265
4.14051 67.8451
4.14278 67.9325
4.14505 68.0105
4.14789 68.0926
4.15017 68.1439
4.153 68.1898
4.15526 68.2119
4.15754 68.2215
4.16038 68.2174
4.16264 68.2025
4.16548 68.1711
4.16774 68.1363
4.17002 68.0926
4.17286 68.0258
4.17513 67.9641
4.17798 67.8793
4.18024 67.8082
4.18251 67.7369
4.18535 67.6522
4.18762 67.5931
4.19046 67.5393
4.19273 67.5156
4.19556 67.5092
4.19784 67.5234
4.20011 67.5555
4.20295 67.6191
4.20522 67.6854
4.20805 67.7812
4.21032 67.8628
4.21259 67.9445
4.21543 68.0421
4.21771 68.1127
4.22054 68.1886
4.22281 68.239
4.22508 68.2793
4.22792 68.3152
4.23019 68.333
4.23302 68.3424
4.23529 68.3402
4.23757 68.3305
4.24041 68.3069
4.24268 68.2781
4.24552 68.2295
4.24778 68.1814
4.25005 68.126
4.25289 68.0489
4.25516 67.9836
4.258 67.9008
4.26026 67.8367
4.26253 67.7778
4.26537 67.7168
4.26765 67.6839
4.27049 67.6688
4.27276 67.6766
4.27503 67.6982
4.27787 67.7415
4.28013 67.7884
4.28297 67.8608
4.28525 67.926
4.28751 67.9941
4.29035 68.0791
4.29262 68.1439
4.29546 68.2175
4.29773 68.2686
4.3 68.3121
4.30284 68.3557
4.30511 68.3817
4.30796 68.4039
4.31023 68.4126
4.31251 68.4125
4.31535 68.3996
4.31761 68.379
4.32045 68.34
4.32272 68.2989
4.32556 68.2367
4.32783 68.1795
4.3301 68.1176
4.33294 68.0369
4.33521 67.9729
4.33806 67.8978
4.34033 67.8451
4.34261 67.8023
4.34544 67.7673
4.34771 67.7564
4.35055 67.7648
4.35283 67.7864
4.3551 67.8172
4.35793 67.8655
4.3602 67.9109
4.36304 67.975
4.36532 68.0306
4.36759 68.0873
4.37043 68.1561
4.37271 68.207
4.37555 68.2618
4.37782 68.2977
4.3801 68.3262
4.38294 68.3516
4.38521 68.3631
4.38805 68.3654
4.39032 68.3568
4.39259 68.3385
4.39544 68.3019
4.39771 68.2621
4.40055 68.2
4.40282 68.1422
4.4051 68.0793
4.40794 67.9967
4.41022 67.9306
4.41306 67.8522
4.41533 67.7961
4.4176 67.749
4.42045 67.707
4.42272 67.6897
4.42556 67.6879
4.42783 67.7
4.43011 67.721
4.43295 67.757
4.43523 67.7924
4.43807 67.8438
4.44034 67.8898
4.44262 67.9392
4.44546 68.0022
4.44774 68.0504
4.45001 68.0938
4.45285 68.1371
4.45512 68.1619
4.45797 68.1813
4.46025 68.188
4.46253 68.1862
4.46537 68.1718
4.46764 68.1498
4.47048 68.1089
4.47276 68.0656
4.47504 68.0138
4.47788 67.9395
4.48015 67.8747
4.48299 67.7908
4.48526 67.7244
4.48755 67.6618
4.4904 67.5935
4.49267 67.551
4.49551 67.5166
4.49779 67.504
4.50007 67.5033
4.50292 67.5151
4.50519 67.5334
4.50803 67.5662
4.51031 67.5998
4.51258 67.6393
4.51543 67.6956
4.51771 67.7439
4.52056 67.8033
4.52283 67.8465
4.5251 67.8832
4.52795 67.9168
4.53023 67.9328
4.53251 67.9395
4.53535 67.9362
4.53763 67.9247
4.54047 67.8987
4.54275 67.8684
4.54503 67.8295
4.54788 67.7691
4.55015 67.7124
4.55299 67.6336
4.55527 67.5664
4.55756 67.4984
4.5604 67.4167
4.56268 67.3576
4.56552 67.2979
4.5678 67.2642
4.57007 67.2435
4.57292 67.2329
4.5752 67.2353
4.57805 67.2509
4.58033 67.2728
4.58261 67.303
4.58547 67.3505
4.58775 67.3941
4.59002 67.4397
4.59287 67.4956
4.59514 67.5362
4.59799 67.5786
4.60027 67.6044
4.60255 67.6216
4.6054 67.6312
4.60767 67.6297
4.61052 67.6174
4.61281 67.5995
4.61509 67.574
4.61794 67.5312
4.62022 67.4882
4.62306 67.4244
4.62534 67.3663
4.62762 67.3038
4.63047 67.2226
4.63275 67.1578
4.63503 67.096
4.63787 67.0274
4.64015 66.9839
4.64301 66.9492
4.64529 66.9368
4.64757 66.9352
4.65042 66.9465
4.6527 66.9653
4.65555 67.0003
4.65783 67.036
4.66012 67.0765
4.66296 67.1298
4.66524 67.1717
4.66752 67.2111
4.67037 67.2548
4.67265 67.2835
4.6755 67.3105
4.67778 67.325
4.68006 67.3329
4.68291 67.3344
4.68519 67.3281
4.68805 67.3091
4.69034 67.2844
4.69261 67.2514
4.69545 67.1991
4.69774 67.1496
4.70002 67.0947
4.70287 67.0212
4.70515 66.961
4.708 66.8875
4.71028 66.8328
4.71256 66.7846
4.71542 66.7368
4.71771 66.7115
4.72056 66.6983
4.72284 66.7024
4.72512 66.7174
4.72797 66.7471
4.73025 66.7769
4.73253 66.8113
4.73539 66.8597
4.73767 66.9012
4.74051 66.954
4.74279 66.9944
4.74508 67.0315
4.74794 67.0721
4.75022 67.0995
4.7525 67.1223
4.75535 67.1432
4.75763 67.1525
4.76049 67.1535
4.76278 67.1451
4.76506 67.128
4.76791 67.0948
4.77019 67.0593
4.77304 67.0054
4.77532 66.9565
4.77761 66.9044
4.78046 66.8373
4.78274 66.7847
4.78502 66.7352
4.78787 66.6808
4.79016 66.6457
4.79302 66.6154
4.7953 66.603
4.79758 66.6009
4.80043 66.6117
4.80272 66.6298
4.80557 66.6625
4.80786 66.6961
4.81014 66.7349
4.81299 66.7883
4.81527 66.8334
4.81755 66.8791
4.8204 66.9351
4.82269 66.9772
4.82555 67.0233
4.82784 67.054
4.83012 67.0793
4.83297 67.1021
4.83526 67.1126
4.83754 67.1155
4.84039 67.108
4.84267 67.0933
4.84552 67.0645
4.8478 67.0341
4.85008 66.9981
4.85294 66.9467
4.85523 66.9019
4.85751 66.8556
4.86037 66.7976
4.86265 66.7536
4.8655 66.7046
4.86778 66.6726
4.87008 66.6491
4.87294 66.6333
4.87522 66.6314
4.8775 66.6383
4.88036 66.658
4.88264 66.6822
4.8855 66.7218
4.88779 66.7598
4.89008 66.8021
4.89292 66.8588
4.8952 66.9055
4.89806 66.9637
4.90035 67.0079
4.90264 67.048
4.9055 67.0905
4.90779 67.1179
4.91007 67.1395
4.91293 67.159
4.91521 67.1681
4.91807 67.1709
4.92035 67.1657
4.92263 67.1535
4.92549 67.1286
4.92777 67.1017
4.93005 67.0693
4.93291 67.0223
4.93521 66.9808
4.93806 66.9262
4.94035 66.882
4.94263 66.839
4.94548 66.7896
4.94777 66.7557
4.95006 66.7294
4.95293 66.7094
4.95521 66.704
4.95807 66.709
4.96036 66.7217
4.96264 66.7416
4.9655 66.7755
4.96779 66.809
4.97008 66.8467
4.97293 66.8976
4.97521 66.9396
4.97806 66.9911
4.98035 67.0299
4.98265 67.0655
4.98552 67.104
4.98781 67.1295
4.9901 67.1502
4.99295 67.1695
4.99524 67.1798
4.99752 67.185
5.00038 67.1836
5.00267 67.1758
5.00553 67.157
5.00781 67.1349
5.01009 67.1067
5.01295 67.0642
5.01524 67.0254
5.01753 66.9834
5.0204 66.9284
5.02269 66.8838
5.02554 66.8294
5.02783 66.7883
5.03011 66.751
5.03297 66.7123
5.03527 66.6898
5.03756 66.6764
5.04042 66.672
5.0427 66.677
5.04556 66.6928
5.04785 66.7123
5.05014 66.7371
5.05301 66.7737
5.0553 66.8058
5.05758 66.8386
5.06043 66.879
5.06272 66.9096
5.06501 66.9378
5.06787 66.969
5.07017 66.9904
5.07304 67.0123
5.07533 67.0257
5.07761 67.0353
5.08047 67.041
5.08276 67.0397
5.08505 67.0328
5.08791 67.0157
5.0902 66.9952
5.09306 66.9614
5.09534 66.9282
5.09763 66.8902
5.10049 66.8375
5.10278 66.7921
5.10508 66.7451
5.10795 66.6854
5.11023 66.6385
5.11252 66.5934
5.11538 66.5412
5.11766 66.5041
5.12053 66.4655
5.12283 66.4424
5.12512 66.4268
5.12798 66.4179
5.13027 66.4187
5.13255 66.425
5.13542 66.4391
5.13771 66.4544
5.14001 66.4725
5.14287 66.4971
5.14516 66.5171
5.14802 66.5412
5.1503 66.5593
5.15259 66.5757
5.15546 66.5934
5.15776 66.6051
5.16005 66.6144
5.16291 66.6219
5.1652 66.6238
5.16806 66.6201
5.17035 66.6118
5.17264 66.5982
5.1755 66.5734
5.17779 66.5473
5.18008 66.5157
5.18294 66.4692
5.18522 66.4271
5.18751 66.3814
5.19038 66.3205
5.19267 66.2698
5.19554 66.2053
5.19783 66.1538
5.20012 66.1036
5.20298 66.0439
5.20526 65.9999
5.20755 65.9602
5.21041 65.918
5.21271 65.8907
5.215 65.8693
5.21787 65.8503
5.22016 65.8402
5.22302 65.8326
5.22531 65.8294
5.2276 65.8285
5.23048 65.8305
5.23279 65.8344
5.23508 65.8404
5.23795 65.8503
5.24024 65.8596
5.24252 65.8693
5.24539 65.8802
5.24768 65.8865
5.25055 65.8893
5.25284 65.8863
5.25513 65.8787
5.25799 65.8631
5.26028 65.8464
5.26257 65.8257
5.26544 65.7944
5.26773 65.7646
5.27003 65.7305
5.27289 65.6819
5.27518 65.6388
5.27804 65.5805
5.28033 65.5309
5.28262 65.4793
5.28549 65.4131
5.28778 65.3594
5.29008 65.3061
5.29294 65.2415
5.29523 65.1923
5.29752 65.1462
5.30038 65.0939
5.30268 65.0569
5.30554 65.0162
5.30784 64.9876
5.31013 64.9618
5.313 64.9335
5.31529 64.9141
5.31758 64.8978
5.32044 64.8822
5.32274 64.8738
5.32504 64.8691
5.32793 64.8682
5.33024 64.8707
5.33254 64.8752
5.33542 64.8821
5.33771 64.8872
5.34 64.8908
5.34287 64.8911
5.34516 64.8868
5.34803 64.8746
5.35032 64.8588
5.35261 64.8378
5.35548 64.8046
5.35776 64.7734
5.36006 64.739
5.36293 64.6922
5.36523 64.6522
5.36754 64.6097
5.37043 64.5534
5.37272 64.5062
5.37502 64.4573
5.37788 64.3946
5.38017 64.3436
5.38303 64.2793
5.38533 64.2285
5.38763 64.1789
5.39049 64.1199
5.39278 64.0755
5.39507 64.0338
5.39794 63.9854
5.40023 63.9493
5.40254 63.9156
5.40541 63.8774
5.40772 63.8501
5.41002 63.8263
5.41289 63.8019
5.41518 63.787
5.41804 63.7741
5.42033 63.768
5.42263 63.7651
5.4255 63.765
5.42779 63.7669
5.43011 63.77
5.433 63.7742
5.43531 63.7768
5.43762 63.7777
5.4405 63.7753
5.44281 63.7695
5.44511 63.7593
5.44798 63.74
5.45028 63.7189
5.45257 63.6931
5.45544 63.6546
5.45773 63.62
5.46003 63.5828
5.46289 63.5337
5.46519 63.4926
5.46806 63.4393
5.47037 63.3952
5.47267 63.3502
5.47555 63.2933
5.47786 63.248
5.48017 63.2033
5.48304 63.149
5.48534 63.1073
5.48764 63.0676
5.49051 63.0205
5.4928 62.9849
5.4951 62.9511
5.49796 62.9116
5.50026 62.8826
5.50255 62.8559
5.50542 62.8264
5.50771 62.8064
5.51002 62.7897
5.5129 62.7737
5.51521 62.7648
5.51753 62.7592
5.52042 62.7564
5.52272 62.7571
5.52503 62.7599
5.5279 62.7657
5.53019 62.7715
5.53306 62.7791
5.53535 62.7847
5.53765 62.7889
5.54053 62.791
5.54283 62.7891
5.54513 62.7833
5.54801 62.7696
5.55033 62.7533
5.55264 62.7323
5.55554 62.7004
5.55786 62.6714
5.56018 62.6403
5.56307 62.5991
5.56538 62.5648
5.56769 62.5296
5.57057 62.4846
5.57287 62.448
5.57517 62.4115
5.57804 62.3663
5.58034 62.3311
5.58263 62.2969
5.58551 62.2559
5.58782 62.2248
5.59012 62.1953
5.59302 62.1605
5.59534 62.1344
5.59766 62.1099
5.60056 62.0816
5.60287 62.0612
5.60518 62.0429
5.60807 62.0234
5.61037 62.0107
5.61268 62.0008
5.61555 61.9924
5.61785 61.9889
5.62015 61.9881
5.62302 61.9909
5.62532 61.9957
5.62762 62.0028
5.63049 62.0141
5.63279 62.0248
5.63509 62.0363
5.63797 62.0512
5.64027 62.0626
5.64258 62.0726
5.64546 62.0818
5.64777 62.0857
5.65008 62.0857
5.65296 62.08
5.65527 62.0707
5.65759 62.0576
5.66047 62.037
5.66277 62.0179
5.66507 61.9972
5.66794 61.9694
5.67024 61.946
5.67254 61.9216
5.67542 61.8898
5.67773 61.8634
5.68004 61.8365
5.68292 61.8028
5.68522 61.776
5.68753 61.7496
5.69041 61.7176
5.69272 61.6932
5.69503 61.6698
5.69792 61.6428
5.70024 61.6232
5.70256 61.6054
5.70546 61.5859
5.70778 61.572
5.7101 61.5597
5.713 61.5466
5.71531 61.538
5.71762 61.531
5.7205 61.5249
5.72281 61.5222
5.72511 61.5213
5.72799 61.5228
5.73029 61.526
5.73259 61.531
5.73547 61.5399
5.73778 61.5489
5.74009 61.5597
5.74298 61.5753
5.74529 61.5892
5.7476 61.6041
5.7505 61.6232
5.75282 61.6381
5.75514 61.6517
5.75804 61.6659
5.76037 61.6743
5.7627 61.6794
5.76502 61.6812
5.76793 61.6788
5.77025 61.6738
5.77256 61.6666
5.77546 61.655
5.77777 61.6439
5.78008 61.6313
5.78296 61.6136
5.78527 61.5978
5.78757 61.5805
5.79045 61.5571
5.79276 61.5372
5.79506 61.5169
5.79794 61.4913
5.80024 61.4712
5.80255 61.452
5.80543 61.4297
5.80773 61.4135
5.81004 61.3992
5.81292 61.3839
5.81523 61.3738
5.81754 61.3655
5.82043 61.3577
5.82275 61.3531
5.82506 61.3499
5.82795 61.3476
5.83026 61.3469
5.83257 61.3471
5.83547 61.3484
5.83778 61.3502
5.8401 61.3527
5.84299 61.3566
5.84531 61.3603
5.84763 61.3646
5.85052 61.3706
5.85284 61.3759
5.85515 61.3819
5.85803 61.39
5.86034 61.3973
5.86265 61.4053
5.86553 61.4164
5.86784 61.4263
5.87014 61.4371
5.87303 61.4518
5.87534 61.4645
5.87765 61.4778
5.88054 61.4949
5.88285 61.5087
5.88516 61.5222
5.88805 61.5378
5.89036 61.549
5.89268 61.5585
5.89557 61.5679
5.89788 61.5734
5.9002 61.5772
5.90251 61.5794
5.90541 61.5796
5.90773 61.5776
5.91005 61.5734
5.91296 61.5648
5.91528 61.5552
5.91761 61.5434
5.92052 61.5255
5.92284 61.5094
5.92517 61.4922
5.9275 61.4744
5.93041 61.4524
5.93275 61.4356
5.93509 61.4201
5.938 61.4034
5.94033 61.3924
5.94266 61.3837
5.94556 61.376
5.94789 61.3722
5.95021 61.3704
5.95252 61.3702
5.95542 61.3721
5.95774 61.375
5.96005 61.3789
5.96294 61.3851
5.96525 61.3908
5.96756 61.3973
5.97045 61.4063
5.97277 61.4141
5.97508 61.4225
5.97796 61.4339
5.98027 61.4436
5.98258 61.4539
5.98547 61.4674
5.98778 61.4787
5.99009 61.4903
5.99298 61.505
5.99529 61.5167
5.9976 61.528
6.00049 61.5416
6.0028 61.5516
6.00511 61.5606
6.008 61.5703
6.01032 61.5764
6.01263 61.5809
6.01553 61.5839
6.01785 61.5842
6.02017 61.5826
6.02306 61.5783
6.02538 61.5734
6.0277 61.5678
6.03002 61.562
6.03292 61.5556
6.03524 61.5521
6.03756 61.5508
6.04046 61.553
6.04279 61.5581
6.04511 61.566
6.04802 61.5787
6.05034 61.5907
6.05267 61.604
6.055 61.6187
6.05791 61.6387
6.06025 61.6558
6.06258 61.6732
6.0655 61.6946
6.06783 61.7108
6.07016 61.7259
6.07307 61.7429
6.0754 61.755
6.07772 61.7656
6.08005 61.7747
6.08295 61.7835
6.08527 61.7881
6.08759 61.7905
6.09049 61.7899
6.09281 61.7865
6.09512 61.7805
6.09802 61.7698
6.10034 61.759
6.10265 61.7469
6.10554 61.7306
6.10786 61.7173
6.11017 61.7043
6.11306 61.6893
6.11538 61.6788
6.11769 61.67
6.12 61.6631
6.12289 61.6573
6.12521 61.6549
6.12752 61.6545
6.13041 61.6565
6.13272 61.6599
6.13504 61.6647
6.13793 61.6724
6.14025 61.6796
6.14256 61.6876
6.14546 61.6984
6.14777 61.7074
6.15009 61.7166
6.15299 61.7283
6.1553 61.7375
6.15762 61.7465
6.16052 61.7573
6.16284 61.7654
6.16517 61.773
6.16807 61.7818
6.17039 61.7881
6.17271 61.7937
6.17503 61.7988
6.17793 61.8043
6.18025 61.8081
6.18257 61.8114
6.18547 61.8149
6.18778 61.8175
6.1901 61.8197
6.19299 61.8225
6.19531 61.8247
6.19763 61.8271
6.20052 61.8305
6.20283 61.8336
6.20515 61.8372
6.20804 61.8426
6.21035 61.8476
6.21267 61.8534
6.21556 61.8617
6.21787 61.8692
6.22018 61.8774
6.22308 61.8885
6.22539 61.898
6.2277 61.908
6.23001 61.9182
6.2329 61.9313
6.23522 61.9419
6.23753 61.9526
6.24042 61.9658
6.24273 61.9762
6.24504 61.9864
6.24793 61.9988
6.25025 62.0081
6.25256 62.0169
6.25545 62.027
6.25776 62.0342
6.26008 62.0406
6.26297 62.0473
6.26528 62.0518
6.2676 62.0554
6.27049 62.0587
6.27281 62.0605
6.27512 62.0618
6.27801 62.0626
6.28033 62.0629
6.28264 62.0629
6.28554 62.0626
6.28786 62.0622
6.29017 62.0618
6.29307 62.0611
6.29539 62.0607
6.29771 62.0602
6.30002 62.0597
6.30292 62.0592
6.30524 62.0588
6.30756 62.0586
6.31045 62.0585
6.31277 62.0585
6.31509 62.0587
6.31799 62.0593
6.3203 62.0601
6.32262 62.0611
6.32552 62.0627
6.32784 62.0643
6.33016 62.0662
6.33305 62.0689
6.33537 62.0713
6.33769 62.074
6.34001 62.0769
6.34291 62.0807
6.34523 62.0841
6.34755 62.0876
6.35045 62.0923
6.35277 62.0962
6.35509 62.1003
6.35799 62.1057
6.36032 62.1102
6.36264 62.1149
6.36555 62.1209
6.36787 62.1258
6.3702 62.1308
6.37252 62.136
6.37543 62.1425
6.37775 62.1477
6.38007 62.1529
6.38298 62.1594
6.3853 62.1645
6.38762 62.1696
6.39052 62.1758
6.39284 62.1808
6.39516 62.1856
6.39806 62.1916
6.40038 62.1964
6.4027 62.2011
6.40501 62.2058
6.40791 62.2116
6.41023 62.2163
6.41254 62.2209
6.41544 62.2267
6.41775 62.2313
6.42007 62.2359
6.42296 62.2416
6.42528 62.2461
6.42759 62.2505
6.43048 62.256
6.4328 62.2604
6.43511 62.2647
6.438 62.2699
6.44032 62.2741
6.44263 62.2781
6.44552 62.283
6.44784 62.2868
6.45015 62.2905
6.45304 62.295
6.45536 62.2984
6.45767 62.3016
6.46056 62.3055
6.46288 62.3084
6.46519 62.3112
6.46751 62.3138
6.4704 62.3168
6.47272 62.3191
6.47503 62.3212
6.47793 62.3236
6.48024 62.3254
6.48256 62.3271
6.48546 62.3291
6.48777 62.3306
6.49009 62.3319
6.49299 62.3336
6.49531 62.3348
6.49763 62.336
6.50053 62.3375
6.50285 62.3387
6.50518 62.3399
6.5075 62.3411
6.51041 62.3427
6.51273 62.3439
6.51506 62.3453
6.51796 62.3471
6.52029 62.3485
6.52261 62.3501
6.52552 62.3522
6.52784 62.354
6.53016 62.3558
6.53307 62.3583
6.53539 62.3604
6.53772 62.3626
6.54004 62.3649
6.54294 62.3679
6.54527 62.3704
6.54759 62.3729
6.5505 62.3763
6.55282 62.379
6.55515 62.3818
6.55805 62.3854
6.56038 62.3883
6.5627 62.3912
6.56502 62.3942
6.56792 62.3979
6.57024 62.4009
6.57256 62.4039
6.57546 62.4076
6.57778 62.4105
6.5801 62.4134
6.583 62.4169
6.58531 62.4195
6.58763 62.4221
6.59053 62.425
6.59284 62.4272
6.59516 62.4291
6.59805 62.4313
6.60037 62.4328
6.60268 62.434
6.60558 62.4352
6.60789 62.4359
6.61021 62.4364
6.61252 62.4367
6.61541 62.4369
6.61773 62.4369
6.62005 62.4368
6.62294 62.4367
6.62526 62.4367
6.62757 62.4368
6.63047 62.4371
6.63279 62.4377
6.63511 62.4384
6.638 62.4398
6.64032 62.4413
6.64264 62.4431
6.64554 62.4458
6.64787 62.4482
6.65019 62.451
6.65251 62.454
6.65542 62.458
6.65774 62.4613
6.66007 62.4647
6.66298 62.469
6.66531 62.4723
6.66763 62.4755
6.67054 62.4793
6.67287 62.4821
6.67519 62.4847
6.67751 62.4871
6.68041 62.4898
6.68273 62.4917
6.68505 62.4934
6.68795 62.4953
6.69027 62.4966
6.69258 62.4977
6.69548 62.4991
6.69779 62.5
6.70011 62.5009
6.703 62.5018
6.70531 62.5025
6.70762 62.5032
6.71051 62.5039
6.71283 62.5044
6.71514 62.5048
6.71803 62.5053
6.72034 62.5056
6.72265 62.5058
6.72554 62.5061
6.72785 62.5063
6.73016 62.5065
6.73305 62.5068
6.73537 62.5071
6.73768 62.5076
6.74057 62.5084
6.74288 62.5092
6.7452 62.5102
6.74751 62.5115
6.75041 62.5135
6.75272 62.5153
6.75504 62.5175
6.75794 62.5204
6.76025 62.5231
6.76257 62.5258
6.76547 62.5295
6.76779 62.5325
6.77011 62.5355
6.77301 62.5391
6.77533 62.5419
6.77765 62.5444
6.78055 62.5473
6.78287 62.5493
6.78519 62.551
6.78751 62.5524
6.79042 62.5537
6.79274 62.5544
6.79506 62.5549
6.79797 62.5551
6.80029 62.5549
6.80261 62.5547
6.80551 62.5541
6.80783 62.5535
6.81015 62.5529
6.81305 62.552
6.81536 62.5514
6.81768 62.5507
6.82057 62.5501
6.82289 62.5496
6.8252 62.5493
6.82752 62.549
6.83041 62.5488
6.83272 62.5488
6.83503 62.5489
6.83792 62.5492
6.84024 62.5495
6.84255 62.55
6.84544 62.5507
6.84775 62.5515
6.85007 62.5524
6.85296 62.5536
6.85527 62.5548
6.85759 62.5562
6.86048 62.5581
6.8628 62.5597
6.86511 62.5615
6.86801 62.5639
6.87033 62.566
6.87265 62.5681
6.87554 62.571
6.87787 62.5734
6.88019 62.5758
6.88251 62.5783
6.88542 62.5815
6.88774 62.5841
6.89006 62.5868
6.89296 62.5901
6.89528 62.5927
6.8976 62.5954
6.90049 62.5987
6.90281 62.6014
6.90512 62.6041
6.90802 62.6074
6.91033 62.6101
6.91264 62.6129
6.91553 62.6163
6.91784 62.619
6.92016 62.6218
6.92304 62.6252
6.92535 62.6279
6.92767 62.6305
6.93055 62.6338
6.93286 62.6363
6.93517 62.6386
6.93806 62.6413
6.94037 62.6433
6.94268 62.6451
6.94557 62.647
6.94788 62.6482
6.9502 62.6492
6.95251 62.6499
6.9554 62.6504
6.95771 62.6506
6.96003 62.6505
6.96292 62.6501
6.96524 62.6497
6.96755 62.6491
6.97045 62.6482
6.97277 62.6475
6.97508 62.6468
6.97798 62.646
6.9803 62.6455
6.98261 62.6451
6.98551 62.6449
6.98783 62.645
6.99014 62.6453
6.99304 62.6461
6.99536 62.6471
6.99768 62.6483
7 62.6498
7.0029 62.6521
7.00523 62.6543
7.00755 62.6567
7.01046 62.6601
7.01278 62.6631
7.0151 62.6664
7.018 62.6708
7.02032 62.6746
7.02264 62.6785
7.02554 62.6838
7.02785 62.6881
7.03017 62.6926
7.03306 62.6984
7.03538 62.7032
7.03769 62.708
7.04 62.7129
7.04289 62.7191
7.04521 62.724
7.04752 62.7288
7.05041 62.7347
7.05272 62.7392
7.05503 62.7435
7.05792 62.7486
7.06023 62.7524
7.06255 62.7559
7.06544 62.7598
7.06775 62.7625
7.07006 62.7648
7.07296 62.7671
7.07527 62.7685
7.07759 62.7693
7.08048 62.7698
7.0828 62.7696
7.08512 62.7689
7.08801 62.7673
7.09034 62.7654
7.09266 62.7631
7.09556 62.7594
7.09788 62.756
7.10021 62.7521
7.10253 62.7479
7.10544 62.742
7.10777 62.737
7.1101 62.7318
7.113 62.7249
7.11533 62.7192
7.11765 62.7134
7.12056 62.706
7.12288 62.7001
7.1252 62.6943
7.12753 62.6885
7.13043 62.6815
7.13275 62.6762
7.13508 62.6711
7.13798 62.6651
7.1403 62.6608
7.14262 62.6568
7.14552 62.6526
7.14784 62.6499
7.15015 62.6477
7.15305 62.6459
7.15537 62.6452
7.15768 62.6451
7.16058 62.6459
7.16289 62.6474
7.16521 62.6494
7.16752 62.6521
7.17041 62.6563
7.17273 62.6601
7.17504 62.6645
7.17793 62.6706
