0 0 0 0.0078125 -0.9921875 0 0 0.0078125 -0.9921875
0.01 6.609548566951e-05 6.4770201291996e-06 0.9140625 -0.5078125 6.533929822424e-05 2.8118532522879e-05 0.0234375 -0.4921875
0.02 0.00010349487618449 1.0261638378741e-05 0.9296875 -0.5078125 0.00013856372767819 3.5392674434902e-05 0.9765625 -0.5078125
0.03 25.986549336865 1.3245247059466 0.3515625 0.6171875 0.0001539479561836 0.012715547364108 0.9765625 -0.5078125
